1,52309.82887419686
2,52280.49653442204
3,52251.34867218882
4,52215.8469401449
5,52186.30965550244
6,52157.40046337992
7,52127.95087698847
8,52102.09457614273
9,52071.87649964541
10,52045.274562478065
11,52015.85392917693
12,51989.53457622975
13,51962.425514929
14,51930.239422887564
15,51908.436907835305
16,51878.52181585133
17,51853.15300441533
18,51821.26929657906
19,51769.878131724894
20,51743.97312447429
