1,80265.22494856268
2,80183.83722433448
3,80110.53023222834
4,80037.14305011928
5,79960.14800155163
6,79887.16145677865
7,79815.83700501919
8,79745.75659759343
9,79673.44420567155
10,79604.02698592842
11,79533.14278245717
12,79467.97161767632
13,79392.42468428612
14,79326.5770791471
15,79260.74252063781
16,79191.56942647696
17,79121.032770589
18,79062.89190559089
19,78935.57535545528
20,78874.05908170342
